700.09,-25.000
700.22,-28.000
700.35,10.000
700.47,-25.000
700.60,-21.000
700.73,-13.000
700.86,8.000
700.98,-33.000
701.11,-9.000
701.24,-21.000
701.36,34.000
701.49,27.000
701.62,13.000
701.74,-20.000
701.87,-13.000
702.00,-28.000
702.12,23.000
702.25,-12.000
702.38,23.000
702.50,32.000
702.63,-5.000
702.76,-18.000
702.89,3.000
703.01,12.000
703.14,-20.000
703.27,-24.000
703.39,7.000
703.52,-36.000
703.65,-21.000
703.77,-1.000
703.90,6.000
704.03,1.000
704.15,-22.000
704.28,-3.000
704.41,3.000
704.54,-9.000
704.66,-7.000
704.79,5.000
704.92,8.000
705.04,13.000
705.17,-22.000
705.30,5.000
705.42,-24.000
705.55,3.000
705.68,-12.000
705.80,-15.000
705.93,10.000
706.06,24.000
706.18,-33.000
706.31,42.000
706.44,-1.000
706.56,-7.000
706.69,32.000
706.82,-10.000
706.95,13.000
707.07,10.000
707.20,-15.000
707.33,32.000
707.45,-3.000
707.58,18.000
707.71,-2.000
707.83,23.000
707.96,-15.000
708.09,-15.000
708.21,12.000
708.34,48.000
708.47,-10.000
708.59,-35.000
708.72,24.000
708.85,24.000
708.97,11.000
709.10,-9.000
709.23,4.000
709.35,40.000
709.48,-15.000
709.61,31.000
709.73,24.000
709.86,-13.000
709.99,-17.000
710.12,17.000
710.24,13.000
710.37,23.000
710.50,6.000
710.62,-7.000
710.75,18.000
710.88,-16.000
711.00,12.000
711.13,-3.000
711.26,20.000
711.38,-38.000
711.51,-4.000
711.64,33.000
711.76,-15.000
711.89,-2.000
712.02,43.000
712.14,-24.000
712.27,-12.000
712.40,10.000
712.52,4.000
712.65,-2.000
712.78,-4.000
712.90,4.000
713.03,20.000
713.16,-11.000
713.28,-37.000
713.41,34.000
713.54,-18.000
713.66,3.000
713.79,22.000
713.92,-29.000
714.04,7.000
714.17,3.000
714.30,21.000
714.42,-28.000
714.55,-9.000
714.68,3.000
714.80,-12.000
714.93,-1.000
715.06,12.000
715.18,-22.000
715.31,-37.000
715.44,-13.000
715.56,-19.000
715.69,-27.000
715.82,25.000
715.95,-10.000
716.07,-6.000
716.20,24.000
716.33,-23.000
716.45,-12.000
716.58,-21.000
716.71,-12.000
716.83,-9.000
716.96,-9.000
717.09,-23.000
717.21,17.000
717.34,8.000
717.47,-7.000
717.59,-18.000
717.72,0.000
717.85,-19.000
717.97,-14.000
718.10,18.000
718.23,5.000
718.35,1.000
718.48,-6.000
718.61,-11.000
718.73,4.000
718.86,15.000
718.99,-3.000
719.11,-10.000
719.24,-15.000
719.36,10.000
719.49,40.000
719.62,18.000
719.74,13.000
719.87,32.000
720.00,39.000
720.12,-18.000
720.25,-13.000
720.38,16.000
720.50,-27.000
720.63,17.000
720.76,24.000
720.88,25.000
721.01,-9.000
721.14,1.000
721.26,4.000
721.39,-23.000
721.52,6.000
721.64,-20.000
721.77,-28.000
721.90,-4.000
722.02,-2.000
722.15,-31.000
722.28,21.000
722.40,-11.000
722.53,20.000
722.66,-9.000
722.78,-33.000
722.91,13.000
723.04,-29.000
723.16,-20.000
723.29,-22.000
723.42,-33.000
723.54,13.000
723.67,13.000
723.80,16.000
723.92,1.000
724.05,-4.000
724.18,23.000
724.30,-8.000
724.43,-23.000
724.56,-2.000
724.68,24.000
724.81,-8.000
724.93,-12.000
725.06,0.000
725.19,24.000
725.31,-26.000
725.44,7.000
725.57,-12.000
725.69,-8.000
725.82,-23.000
725.95,-1.000
726.07,-29.000
726.20,-41.000
726.33,-10.000
726.45,19.000
726.58,19.000
726.71,13.000
726.83,-12.000
726.96,12.000
727.09,-17.000
727.21,-22.000
727.34,-6.000
727.47,-2.000
727.59,6.000
727.72,-32.000
727.84,30.000
727.97,10.000
728.10,-11.000
728.22,-24.000
728.35,12.000
728.48,12.000
728.60,5.000
728.73,-29.000
728.86,33.000
728.98,-17.000
729.11,18.000
729.24,-63.000
729.36,-4.000
729.49,-37.000
729.62,10.000
729.74,1.000
729.87,-8.000
730.00,5.000
730.12,-7.000
730.25,13.000
730.37,32.000
730.50,-25.000
730.63,3.000
730.75,-9.000
730.88,42.000
731.01,-10.000
731.13,-33.000
731.26,13.000
731.39,-28.000
731.51,-2.000
731.64,13.000
731.77,-25.000
731.89,-19.000
732.02,1.000
732.14,-14.000
732.27,-15.000
732.40,20.000
732.52,7.000
732.65,8.000
732.78,12.000
732.90,-5.000
733.03,-27.000
733.16,28.000
733.28,-4.000
733.41,-2.000
733.54,16.000
733.66,-2.000
733.79,-20.000
733.91,-17.000
734.04,-15.000
734.17,10.000
734.29,3.000
734.42,1.000
734.55,-23.000
734.67,-10.000
734.80,-18.000
734.93,7.000
735.05,-33.000
735.18,-35.000
735.30,3.000
735.43,-13.000
735.56,-10.000
735.68,4.000
735.81,-9.000
735.94,-3.000
736.06,15.000
736.19,9.000
736.32,-21.000
736.44,-30.000
736.57,-22.000
736.69,-15.000
736.82,13.000
736.95,-3.000
737.07,-15.000
737.20,-26.000
737.33,-4.000
737.45,-38.000
737.58,1.000
737.71,3.000
737.83,-30.000
737.96,-42.000
738.08,12.000
738.21,-2.000
738.34,8.000
738.46,-11.000
738.59,15.000
738.72,-27.000
738.84,6.000
738.97,-16.000
739.10,-11.000
739.22,-5.000
739.35,-47.000
739.47,5.000
739.60,-7.000
739.73,-11.000
739.85,14.000
739.98,-14.000
740.11,41.000
740.23,-7.000
740.36,-39.000
740.48,-16.000
740.61,-28.000
740.74,0.000
740.86,2.000
740.99,-20.000
741.12,-20.000
741.24,21.000
741.37,-20.000
741.49,-9.000
741.62,-35.000
741.75,6.000
741.87,-18.000
742.00,9.000
742.13,-5.000
742.25,-24.000
742.38,14.000
742.50,4.000
742.63,13.000
742.76,1.000
742.88,-20.000
743.01,3.000
743.14,-10.000
743.26,-25.000
743.39,-36.000
743.51,13.000
743.64,-22.000
743.77,-9.000
743.89,20.000
744.02,-20.000
744.15,-37.000
744.27,48.000
744.40,10.000
744.52,-21.000
744.65,-32.000
744.78,-4.000
744.90,-43.000
745.03,-17.000
745.16,-2.000
745.28,-3.000
745.41,-31.000
745.53,-20.000
745.66,0.000
745.79,9.000
745.91,1.000
746.04,-32.000
746.17,-24.000
746.29,0.000
746.42,4.000
746.54,-19.000
746.67,-17.000
746.80,14.000
746.92,-35.000
747.05,6.000
747.17,-7.000
747.30,-3.000
747.43,12.000
747.55,-12.000
747.68,2.000
747.81,-29.000
747.93,-46.000
748.06,4.000
748.18,5.000
748.31,-3.000
748.44,-14.000
748.56,9.000
748.69,-30.000
748.82,-29.000
748.94,1.000
749.07,8.000
749.19,21.000
749.32,-16.000
749.45,8.000
749.57,-4.000
749.70,22.000
749.82,-18.000
749.95,-8.000
750.08,-7.000
750.20,14.000
750.33,-2.000
750.45,17.000
750.58,-26.000
750.71,0.000
750.83,-10.000
750.96,37.000
751.09,-2.000
751.21,7.000
751.34,-24.000
751.46,-21.000
751.59,13.000
751.72,-19.000
751.84,-15.000
751.97,-24.000
752.09,-13.000
752.22,13.000
752.35,18.000
752.47,-7.000
752.60,-29.000
752.72,14.000
752.85,10.000
752.98,-9.000
753.10,-12.000
753.23,1.000
753.36,-9.000
753.48,-19.000
753.61,-2.000
753.73,-43.000
753.86,-15.000
753.99,-13.000
754.11,-14.000
754.24,3.000
754.36,-28.000
754.49,-2.000
754.62,-31.000
754.74,23.000
754.87,-12.000
754.99,-34.000
755.12,-12.000
755.25,-17.000
755.37,7.000
755.50,7.000
755.62,32.000
755.75,-16.000
755.88,18.000
756.00,5.000
756.13,8.000
756.25,-21.000
756.38,-23.000
756.51,-4.000
756.63,-6.000
756.76,-14.000
756.88,0.000
757.01,11.000
757.14,0.000
757.26,-16.000
757.39,16.000
757.51,-4.000
757.64,-40.000
757.77,10.000
757.89,4.000
758.02,-22.000
758.14,-8.000
758.27,4.000
758.40,4.000
758.52,-4.000
758.65,-26.000
758.77,-6.000
758.90,13.000
759.03,-14.000
759.15,2.000
759.28,-16.000
759.40,-8.000
759.53,-8.000
759.66,-58.000
759.78,-15.000
759.91,-17.000
760.03,-22.000
760.16,-21.000
760.29,-8.000
760.41,-6.000
760.54,-23.000
760.66,15.000
760.79,-8.000
760.92,-12.000
761.04,-15.000
761.17,60.000
761.29,-18.000
761.42,-29.000
761.55,-23.000
761.67,8.000
761.80,-7.000
761.92,-1.000
762.05,1.000
762.18,-11.000
762.30,-6.000
762.43,10.000
762.55,-11.000
762.68,-14.000
762.80,-27.000
762.93,6.000
763.06,-10.000
763.18,-10.000
763.31,-16.000
763.43,-16.000
763.56,0.000
763.69,-20.000
763.81,-2.000
763.94,30.000
764.06,-23.000
764.19,-11.000
764.32,-7.000
764.44,-14.000
764.57,-12.000
764.69,-7.000
764.82,2.000
764.94,8.000
765.07,-18.000
765.20,-9.000
765.32,-20.000
765.45,-6.000
765.57,33.000
765.70,9.000
765.83,-23.000
765.95,16.000
766.08,11.000
766.20,-29.000
766.33,-27.000
766.46,-16.000
766.58,-24.000
766.71,-8.000
766.83,-54.000
766.96,8.000
767.08,43.000
767.21,-15.000
767.34,12.000
767.46,-9.000
767.59,2.000
767.71,-65.000
767.84,7.000
767.97,1.000
768.09,-9.000
768.22,8.000
768.34,-10.000
768.47,20.000
768.59,30.000
768.72,-21.000
768.85,-4.000
768.97,-24.000
769.10,37.000
769.22,-22.000
769.35,20.000
769.47,-16.000
769.60,-24.000
769.73,-4.000
769.85,27.000
769.98,12.000
770.10,-28.000
770.23,17.000
770.36,-20.000
770.48,-16.000
770.61,-9.000
770.73,-8.000
770.86,27.000
770.98,-7.000
771.11,-47.000
771.24,4.000
771.36,-3.000
771.49,47.000
771.61,40.000
771.74,-11.000
771.86,-48.000
771.99,-11.000
772.12,-24.000
772.24,12.000
772.37,-17.000
772.49,-3.000
772.62,-3.000
772.74,-12.000
772.87,-4.000
773.00,-14.000
773.12,5.000
773.25,2.000
773.37,-19.000
773.50,8.000
773.62,-6.000
773.75,-18.000
773.88,-10.000
774.00,22.000
774.13,-26.000
774.25,14.000
774.38,14.000
774.50,42.000
774.63,2.000
774.76,22.000
774.88,4.000
775.01,-6.000
775.13,21.000
775.26,-38.000
775.38,8.000
775.51,-35.000
775.64,-17.000
775.76,-32.000
775.89,-9.000
776.01,0.000
776.14,-17.000
776.26,-8.000
776.39,8.000
776.52,-23.000
776.64,-17.000
776.77,-10.000
776.89,-4.000
777.02,-55.000
777.14,12.000
777.27,-15.000
777.40,-6.000
777.52,4.000
777.65,-26.000
777.77,-2.000
777.90,5.000
778.02,-32.000
778.15,-25.000
778.27,-10.000
778.40,18.000
778.53,-23.000
778.65,-39.000
778.78,18.000
778.90,-8.000
779.03,11.000
779.15,-13.000
779.28,20.000
779.41,26.000
779.53,-13.000
779.66,10.000
779.78,-27.000
779.91,4.000
780.03,-7.000
780.16,-13.000
780.28,3.000
780.41,-17.000
780.54,-37.000
780.66,-3.000
780.79,17.000
780.91,-43.000
781.04,3.000
781.16,-12.000
781.29,-10.000
781.42,-2.000
781.54,-12.000
781.67,19.000
781.79,21.000
781.92,-14.000
782.04,10.000
782.17,0.000
782.29,-23.000
782.42,-22.000
782.55,-9.000
782.67,-16.000
782.80,9.000
782.92,-40.000
783.05,-32.000
783.17,-8.000
783.30,-2.000
783.42,25.000
783.55,23.000
783.68,-17.000
783.80,-12.000
783.93,-34.000
784.05,34.000
784.18,-28.000
784.30,4.000
784.43,-26.000
784.55,-11.000
784.68,0.000
784.80,-24.000
784.93,-28.000
785.06,-4.000
785.18,18.000
785.31,15.000
785.43,4.000
785.56,9.000
785.68,22.000
785.81,-1.000
785.93,20.000
786.06,5.000
786.19,19.000
786.31,22.000
786.44,-34.000
786.56,8.000
786.69,24.000
786.81,-14.000
786.94,-8.000
787.06,-8.000
787.19,-28.000
787.31,-5.000
787.44,2.000
787.57,13.000
787.69,3.000
787.82,11.000
787.94,8.000
788.07,0.000
788.19,-19.000
788.32,11.000
788.44,-10.000
788.57,-36.000
788.69,5.000
788.82,6.000
788.95,-7.000
789.07,-8.000
789.20,-10.000
789.32,-9.000
789.45,41.000
789.57,-21.000
789.70,21.000
789.82,25.000
789.95,18.000
790.07,5.000
790.20,10.000
790.33,4.000
790.45,19.000
790.58,31.000
790.70,57.000
790.83,35.000
790.95,8.000
791.08,26.000
791.20,19.000
791.33,18.000
791.45,29.000
791.58,43.000
791.70,48.000
791.83,33.000
791.96,46.000
792.08,76.000
792.21,69.000
792.33,73.000
792.46,109.000
792.58,73.000
792.71,108.000
792.83,75.000
792.96,85.000
793.08,99.000
793.21,114.000
793.33,112.000
793.46,108.000
793.59,155.000
793.71,139.000
793.84,156.000
793.96,153.000
794.09,162.000
794.21,177.000
794.34,203.000
794.46,141.000
794.59,224.000
794.71,149.000
794.84,177.000
794.96,166.000
795.09,218.000
795.21,232.000
795.34,210.000
795.47,201.000
795.59,280.000
795.72,235.000
795.84,279.000
795.97,246.000
796.09,229.000
796.22,247.000
796.34,260.000
796.47,241.000
796.59,243.000
796.72,246.000
796.84,275.000
796.97,263.000
797.09,260.000
797.22,259.000
797.35,258.000
797.47,293.000
797.60,272.000
797.72,240.000
797.85,267.000
797.97,251.000
798.10,243.000
798.22,287.000
798.35,316.000
798.47,274.000
798.60,282.000
798.72,257.000
798.85,226.000
798.97,348.000
799.10,251.000
799.22,239.000
799.35,312.000
799.47,235.000
799.60,262.000
799.73,257.000
799.85,207.000
799.98,251.000
800.10,254.000
800.23,228.000
800.35,234.000
800.48,254.000
800.60,249.000
800.73,168.000
800.85,238.000
800.98,187.000
801.10,229.000
801.23,192.000
801.35,197.000
801.48,164.000
801.60,161.000
801.73,154.000
801.85,154.000
801.98,156.000
802.10,161.000
802.23,188.000
802.35,183.000
802.48,133.000
802.60,99.000
802.73,114.000
802.86,105.000
802.98,130.000
803.11,108.000
803.23,98.000
803.36,78.000
803.48,98.000
803.61,73.000
803.73,44.000
803.86,69.000
803.98,70.000
804.11,100.000
804.23,32.000
804.36,62.000
804.48,25.000
804.61,13.000
804.73,33.000
804.86,28.000
804.98,38.000
805.11,57.000
805.23,54.000
805.36,-1.000
805.48,29.000
805.61,24.000
805.73,-5.000
805.86,-1.000
805.98,4.000
806.11,10.000
806.23,32.000
806.36,14.000
806.48,11.000
806.61,26.000
806.73,8.000
806.86,27.000
806.99,20.000
807.11,-4.000
807.24,18.000
807.36,6.000
807.49,5.000
807.61,-11.000
807.74,-14.000
807.86,6.000
807.99,20.000
808.11,-9.000
808.24,20.000
808.36,-3.000
808.49,45.000
808.61,-8.000
808.74,-22.000
808.86,-9.000
808.99,8.000
809.11,-17.000
809.24,-21.000
809.36,10.000
809.49,-13.000
809.61,-20.000
809.74,9.000
809.86,-13.000
809.99,1.000
810.11,-3.000
810.24,-33.000
810.36,-20.000
810.49,3.000
810.61,9.000
810.74,-27.000
810.86,-14.000
810.99,-18.000
811.11,5.000
811.24,-29.000
811.36,39.000
811.49,-34.000
811.61,-5.000
811.74,-1.000
811.86,-5.000
811.99,1.000
812.11,1.000
812.24,-9.000
812.36,19.000
812.49,-23.000
812.61,3.000
812.74,15.000
812.86,-11.000
812.99,19.000
813.11,-7.000
813.24,5.000
813.36,10.000
813.49,-4.000
813.61,-15.000
813.74,4.000
813.86,27.000
813.99,-16.000
814.11,-19.000
814.24,-15.000
814.36,-15.000
814.49,-26.000
814.61,24.000
814.74,11.000
814.86,7.000
814.99,17.000
815.11,-10.000
815.24,-30.000
815.36,-16.000
815.49,34.000
815.61,-26.000
815.74,4.000
815.86,2.000
815.99,5.000
816.11,-17.000
816.24,-5.000
816.36,12.000
816.49,15.000
816.61,-47.000
816.74,-12.000
816.86,-24.000
816.99,14.000
817.11,-9.000
817.24,-20.000
817.36,0.000
817.49,13.000
817.61,4.000
817.74,20.000
817.86,6.000
817.98,-11.000
818.11,0.000
818.23,7.000
818.36,6.000
818.48,1.000
818.61,29.000
818.73,12.000
818.86,3.000
818.98,-4.000
819.11,-27.000
819.23,-4.000
819.36,9.000
819.48,13.000
819.61,-18.000
819.73,-42.000
819.86,17.000
819.98,-13.000
820.11,40.000
820.23,29.000
820.36,31.000
820.48,2.000
820.61,27.000
820.73,4.000
820.86,-10.000
820.98,-5.000
821.11,3.000
821.23,-16.000
821.36,-16.000
821.48,27.000
821.61,-1.000
821.73,-16.000
821.86,3.000
821.98,-15.000
822.10,-7.000
822.23,4.000
822.35,1.000
822.48,-11.000
822.60,27.000
822.73,-5.000
822.85,28.000
822.98,10.000
823.10,-14.000
823.23,-11.000
823.35,-30.000
823.48,4.000
823.60,3.000
823.73,-27.000
823.85,20.000
823.98,-2.000
824.10,24.000
824.23,18.000
824.35,21.000
824.48,-14.000
824.60,-12.000
824.73,3.000
824.85,31.000
824.97,13.000
825.10,-26.000
825.22,16.000
825.35,15.000
825.47,-31.000
825.60,27.000
825.72,3.000
825.83,-7.000
825.96,-30.000
826.08,-8.000
826.21,-30.000
826.33,33.000
826.46,-43.000
826.59,16.000
826.71,4.000
826.84,21.000
826.97,14.000
827.09,-20.000
827.22,21.000
827.34,-9.000
827.47,-4.000
827.60,7.000
827.72,6.000
827.85,-18.000
827.98,-2.000
828.10,-8.000
828.23,7.000
828.35,2.000
828.48,-7.000
828.61,14.000
828.73,-15.000
828.86,-2.000
828.99,-16.000
829.11,-5.000
829.24,-10.000
829.36,36.000
829.49,-10.000
829.62,25.000
829.74,-13.000
829.87,12.000
829.99,-19.000
830.12,-32.000
830.25,5.000
830.37,9.000
830.50,-4.000
830.63,-10.000
830.75,27.000
830.88,-21.000
831.00,17.000
831.13,-16.000
831.26,44.000
831.38,-36.000
831.51,6.000
831.64,20.000
831.76,-11.000
831.89,19.000
832.01,11.000
832.14,8.000
832.27,2.000
832.39,10.000
832.52,7.000
832.64,-7.000
832.77,-19.000
832.90,43.000
833.02,-2.000
833.15,-24.000
833.28,-13.000
833.40,8.000
833.53,2.000
833.65,4.000
833.78,-40.000
833.91,-24.000
834.03,27.000
834.16,-6.000
834.28,-36.000
834.41,-32.000
834.54,-35.000
834.66,-6.000
834.79,12.000
834.92,29.000
835.04,-19.000
835.17,16.000
835.29,-16.000
835.42,17.000
835.55,-8.000
835.67,9.000
835.80,-7.000
835.92,25.000
836.05,2.000
836.18,-19.000
836.30,32.000
836.43,53.000
836.55,5.000
836.68,12.000
836.81,4.000
836.93,-36.000
837.06,4.000
837.19,-22.000
837.31,-5.000
837.44,1.000
837.56,20.000
837.69,-6.000
837.82,18.000
837.94,36.000
838.07,-28.000
838.19,10.000
838.32,-23.000
838.45,-23.000
838.57,-13.000
838.70,-11.000
838.82,3.000
838.95,24.000
839.08,3.000
839.20,23.000
839.33,-14.000
839.45,8.000
839.58,43.000
839.71,-20.000
839.83,6.000
839.96,-3.000
840.08,8.000
840.21,-4.000
840.34,-19.000
840.46,12.000
840.59,-21.000
840.72,11.000
840.84,-3.000
840.97,12.000
841.09,-13.000
841.22,8.000
841.35,8.000
841.47,-28.000
841.60,14.000
841.72,-4.000
841.85,2.000
841.98,32.000
842.10,44.000
842.23,-6.000
842.35,-4.000
842.48,-8.000
842.61,-7.000
842.73,6.000
842.86,20.000
842.98,2.000
843.11,-33.000
843.24,22.000
843.36,10.000
843.49,34.000
843.61,17.000
843.74,30.000
843.87,-27.000
843.99,-10.000
844.12,16.000
844.24,8.000
844.37,81.000
844.50,32.000
844.62,34.000
844.75,5.000
844.87,-21.000
845.00,-1.000
845.12,9.000
845.25,0.000
845.38,-10.000
845.50,-28.000
845.63,-3.000
845.75,-10.000
845.88,-20.000
846.01,-1.000
846.13,30.000
846.26,6.000
846.38,2.000
846.51,28.000
846.64,4.000
846.76,26.000
846.89,36.000
847.01,54.000
847.14,30.000
847.27,50.000
847.39,34.000
847.52,12.000
847.64,48.000
847.77,30.000
847.90,36.000
848.02,36.000
848.15,55.000
848.27,49.000
848.40,12.000
848.52,49.000
848.65,8.000
848.78,52.000
848.90,28.000
849.03,10.000
849.15,46.000
849.28,58.000
849.41,57.000
849.53,41.000
849.66,39.000
849.78,36.000
849.91,8.000
850.04,39.000
850.16,73.000
850.29,31.000
850.41,33.000
850.54,84.000
850.66,79.000
850.79,132.000
850.92,77.000
851.04,66.000
851.17,52.000
851.29,70.000
851.42,66.000
851.55,69.000
851.67,75.000
851.80,79.000
851.92,101.000
852.05,73.000
852.18,66.000
852.30,77.000
852.43,82.000
852.55,105.000
852.68,85.000
852.80,83.000
852.93,104.000
853.06,112.000
853.18,62.000
853.31,113.000
853.43,79.000
853.56,95.000
853.69,71.000
853.81,119.000
853.94,69.000
854.06,145.000
854.19,119.000
854.31,111.000
854.44,128.000
854.57,109.000
854.69,104.000
854.82,153.000
854.94,96.000
855.07,114.000
855.19,89.000
855.32,145.000
855.45,93.000
855.57,133.000
855.70,114.000
855.82,128.000
855.95,128.000
856.08,138.000
856.20,73.000
856.33,142.000
856.45,99.000
856.58,126.000
856.70,122.000
856.83,101.000
856.96,145.000
857.08,92.000
857.21,141.000
857.33,109.000
857.46,142.000
857.58,114.000
857.71,140.000
857.84,130.000
857.96,180.000
858.09,104.000
858.21,123.000
858.34,113.000
858.46,165.000
858.59,114.000
858.72,165.000
858.84,154.000
858.97,161.000
859.09,148.000
859.22,176.000
859.34,151.000
859.47,157.000
859.60,154.000
859.72,128.000
859.85,153.000
859.97,190.000
860.10,105.000
860.22,152.000
860.35,143.000
860.48,205.000
860.60,157.000
860.73,138.000
860.85,135.000
860.98,141.000
861.10,148.000
861.23,126.000
861.36,126.000
861.48,112.000
861.61,165.000
861.73,165.000
861.86,139.000
861.98,139.000
862.11,171.000
862.24,147.000
862.36,118.000
862.49,101.000
862.61,138.000
862.74,149.000
862.86,111.000
862.99,99.000
863.11,122.000
863.24,121.000
863.37,116.000
863.49,135.000
863.62,144.000
863.74,99.000
863.87,117.000
863.99,120.000
864.12,110.000
864.25,124.000
864.37,104.000
864.50,138.000
864.62,134.000
864.75,91.000
864.87,72.000
865.00,154.000
865.13,159.000
865.25,157.000
865.38,174.000
865.50,120.000
865.63,135.000
865.75,135.000
865.88,101.000
866.00,134.000
866.13,140.000
866.26,103.000
866.38,134.000
866.51,125.000
866.63,134.000
866.76,117.000
866.88,101.000
867.01,136.000
867.13,83.000
867.26,120.000
867.39,85.000
867.51,76.000
867.64,73.000
867.76,117.000
867.89,116.000
868.01,67.000
868.14,89.000
868.26,109.000
868.39,97.000
868.52,120.000
868.64,107.000
868.77,111.000
868.89,90.000
869.02,123.000
869.14,117.000
869.27,92.000
869.39,100.000
869.52,85.000
869.65,64.000
869.77,75.000
869.90,112.000
870.02,59.000
870.15,122.000
870.27,119.000
870.40,56.000
870.52,74.000
870.65,47.000
870.78,135.000
870.90,68.000
871.03,43.000
871.15,80.000
871.28,126.000
871.40,55.000
871.53,43.000
871.65,53.000
871.78,76.000
871.91,74.000
872.03,63.000
872.16,57.000
872.28,42.000
872.41,64.000
872.53,56.000
872.66,54.000
872.78,39.000
872.91,55.000
873.03,49.000
873.16,49.000
873.29,92.000
